Time,Lat,Lon,Alt,Heading,Roll,Pitch,Yaw
1741631514.082114,-35.3588751,149.1562406,683.51,188,-0.021019279956817627,-0.0006531470571644604,-2.990314483642578
1741631514.1822512,-35.3589283,149.1562311,683.54,188,-0.021582793444395065,0.0004185474244877696,-2.989933729171753
1741631514.2824864,-35.3589283,149.1562311,683.54,188,-0.021582793444395065,0.0004185474244877696,-2.989933729171753
1741631514.3826752,-35.3589283,149.1562311,683.54,188,-0.021582793444395065,0.0004185474244877696,-2.989933729171753
1741631514.4829376,-35.3589774,149.1562223,683.58,188,-0.02211412414908409,0.0011267813388258219,-2.989625930786133
1741631514.5831103,-35.3589774,149.1562223,683.58,188,-0.02211412414908409,0.0011267813388258219,-2.989625930786133
1741631514.683249,-35.3590306,149.1562128,683.61,188,-0.022659946233034134,0.001344355521723628,-2.989290952682495
1741631514.7833562,-35.3590306,149.1562128,683.61,188,-0.022659946233034134,0.001344355521723628,-2.989290952682495
1741631514.8836184,-35.3590306,149.1562128,683.61,188,-0.022659946233034134,0.001344355521723628,-2.989290952682495
1741631514.9837804,-35.3590797,149.156204,683.65,188,-0.023116745054721832,0.0010688032489269972,-2.989063262939453
1741631515.0839303,-35.3590797,149.156204,683.65,188,-0.023116745054721832,0.0010688032489269972,-2.989063262939453
1741631515.1840813,-35.3591329,149.1561944,683.69,188,-0.023932261392474174,0.0004979466903023422,-2.988961696624756
1741631515.284202,-35.3591329,149.1561944,683.69,188,-0.023932261392474174,0.0004979466903023422,-2.988961696624756
1741631515.3844733,-35.3591329,149.1561944,683.69,188,-0.023932261392474174,0.0004979466903023422,-2.988961696624756
1741631515.4846368,-35.359182,149.1561855,683.72,188,-0.024721531197428703,-0.00017262881738133729,-2.9888362884521484
1741631515.585013,-35.359182,149.1561855,683.72,188,-0.024721531197428703,-0.00017262881738133729,-2.9888362884521484
1741631515.6851494,-35.3592351,149.1561759,683.75,188,-0.025267096236348152,-0.0007924340316094458,-2.988621473312378
1741631515.7852802,-35.3592351,149.1561759,683.75,188,-0.025267096236348152,-0.0007924340316094458,-2.988621473312378
1741631515.8855724,-35.3592351,149.1561759,683.75,188,-0.025267096236348152,-0.0007924340316094458,-2.988621473312378
1741631515.9857094,-35.3592842,149.1561671,683.76,188,-0.02565600909292698,-0.0011267611989751458,-2.9886956214904785
1741631516.0858574,-35.3592842,149.1561671,683.76,188,-0.02565600909292698,-0.0011267611989751458,-2.9886956214904785
1741631516.1860142,-35.3593374,149.1561575,683.78,188,-0.026292232796549797,-0.0011784301605075598,-2.9889144897460938
1741631516.28623,-35.3593374,149.1561575,683.78,188,-0.026292232796549797,-0.0011784301605075598,-2.9889144897460938
1741631516.3863885,-35.3593374,149.1561575,683.78,188,-0.026292232796549797,-0.0011784301605075598,-2.9889144897460938
1741631516.4865587,-35.3593865,149.1561486,683.79,188,-0.02682328224182129,-0.0009063876350410283,-2.9888784885406494
1741631516.5867097,-35.3593865,149.1561486,683.79,188,-0.02682328224182129,-0.0009063876350410283,-2.9888784885406494
1741631516.686855,-35.3594397,149.156139,683.81,188,-0.02723146229982376,-0.0005084692384116352,-2.9888768196105957
1741631516.7870674,-35.3594397,149.156139,683.81,188,-0.02723146229982376,-0.0005084692384116352,-2.9888768196105957
1741631516.887327,-35.3594397,149.156139,683.81,188,-0.02723146229982376,-0.0005084692384116352,-2.9888768196105957
1741631516.9874887,-35.3594888,149.1561301,683.83,188,-0.027578359469771385,-0.00012944446643814445,-2.989030599594116
1741631517.0876904,-35.3594888,149.1561301,683.83,188,-0.027578359469771385,-0.00012944446643814445,-2.989030599594116
1741631517.1878421,-35.3595419,149.1561205,683.86,188,-0.027972916141152382,0.00016926917305681854,-2.9892232418060303
1741631517.288084,-35.3595419,149.1561205,683.86,188,-0.027972916141152382,0.00016926917305681854,-2.9892232418060303
1741631517.3883574,-35.3595419,149.1561205,683.86,188,-0.027972916141152382,0.00016926917305681854,-2.9892232418060303
1741631517.4885259,-35.359591,149.1561116,683.89,188,-0.028278164565563202,0.000304344022879377,-2.989396095275879
1741631517.5886827,-35.359591,149.1561116,683.89,188,-0.028278164565563202,0.000304344022879377,-2.989396095275879
1741631517.688801,-35.3596442,149.156102,683.92,188,-0.028523510321974754,0.0003765442525036633,-2.989614725112915
1741631517.7890372,-35.3596442,149.156102,683.92,188,-0.028523510321974754,0.0003765442525036633,-2.989614725112915
1741631517.8892114,-35.3596442,149.156102,683.92,188,-0.028523510321974754,0.0003765442525036633,-2.989614725112915
1741631517.9894783,-35.3596933,149.1560932,683.95,188,-0.028642863035202026,0.00032273755641654134,-2.9898505210876465
1741631518.0897484,-35.3596933,149.1560932,683.95,188,-0.028642863035202026,0.00032273755641654134,-2.9898505210876465
1741631518.189915,-35.3597464,149.1560836,683.97,188,-0.028476746752858162,0.0002365116961300373,-2.9901866912841797
