Time,Lat,Lon,Alt,Heading,Roll,Pitch,Yaw
1742741508.9544275,-35.3633419,149.1727517,683.88,7,0.06608311831951141,-0.05737699568271637,0.1378977745771408
1742741509.0547552,-35.363288,149.1727612,683.89,8,0.06885739415884018,-0.054223839193582535,0.142841175198555
1742741509.1549013,-35.363288,149.1727612,683.89,8,0.06885739415884018,-0.054223839193582535,0.142841175198555
1742741509.2550936,-35.363288,149.1727612,683.89,8,0.06885739415884018,-0.054223839193582535,0.142841175198555
1742741509.3552814,-35.3632378,149.1727705,683.91,8,0.07202456891536713,-0.05708819627761841,0.14666804671287537
1742741509.4554644,-35.3632378,149.1727705,683.91,8,0.07202456891536713,-0.05708819627761841,0.14666804671287537
1742741509.5558512,-35.3631833,149.1727809,683.92,8,0.0724591389298439,-0.06026158481836319,0.15148210525512695
1742741509.655999,-35.3631833,149.1727809,683.92,8,0.0724591389298439,-0.06026158481836319,0.15148210525512695
1742741509.7561584,-35.3631833,149.1727809,683.92,8,0.0724591389298439,-0.06026158481836319,0.15148210525512695
1742741509.8563433,-35.3631328,149.1727908,683.92,8,0.0741729587316513,-0.05917041003704071,0.1566724330186844
1742741509.9564946,-35.3631328,149.1727908,683.92,8,0.0741729587316513,-0.05917041003704071,0.1566724330186844
1742741510.056628,-35.3631328,149.1727908,683.92,8,0.0741729587316513,-0.05917041003704071,0.1566724330186844
1742741510.156775,-35.3630783,149.172802,683.94,9,0.07623101770877838,-0.053753770887851715,0.16240639984607697
1742741510.2568705,-35.3630783,149.172802,683.94,9,0.07623101770877838,-0.053753770887851715,0.16240639984607697
1742741510.3569891,-35.3630286,149.1728126,683.98,9,0.07594536244869232,-0.05620335415005684,0.1676764190196991
1742741510.4572325,-35.3630286,149.1728126,683.98,9,0.07594536244869232,-0.05620335415005684,0.1676764190196991
1742741510.557368,-35.3629751,149.1728243,683.99,9,0.07325997203588486,-0.06099020689725876,0.1741894781589508
1742741510.6574886,-35.3629751,149.1728243,683.99,9,0.07325997203588486,-0.06099020689725876,0.1741894781589508
1742741510.757639,-35.3629751,149.1728243,683.99,9,0.07325997203588486,-0.06099020689725876,0.1741894781589508
1742741510.8578012,-35.3629257,149.1728355,683.99,10,0.07271982729434967,-0.0591236874461174,0.17920348048210144
1742741510.9579394,-35.3629257,149.1728355,683.99,10,0.07271982729434967,-0.0591236874461174,0.17920348048210144
1742741511.0580704,-35.3628723,149.1728479,684.0,10,0.07183115929365158,-0.05813334137201309,0.18642403185367584
1742741511.158206,-35.3628723,149.1728479,684.0,10,0.07183115929365158,-0.05813334137201309,0.18642403185367584
1742741511.2583792,-35.3628723,149.1728479,684.0,10,0.07183115929365158,-0.05813334137201309,0.18642403185367584
1742741511.35854,-35.3628227,149.1728598,684.0,11,0.06920862942934036,-0.06015637516975403,0.1923498511314392
1742741511.4587128,-35.3628227,149.1728598,684.0,11,0.06920862942934036,-0.06015637516975403,0.1923498511314392
